cell_identity,state,source_member,family,exposure_role,system,seed,typed_failure,n_candidates,verdict_slots,n_successes,successful_ordinals,chosen_ordinal,chosen_predicted_cost,chosen_in_success_band,top1_hit,top3_hit,chance_top1,chance_top3,auc,spearman_ordinal,spearman_drag_x,spearman_drag_y,bound_issue87_only,first_shot_success_issue87_only
decision--hybrid-fixed-h1--seed20260909--issue-77-n1-013-a04,issue-77-n1-013-a04,issue-77-n1-013,type010105,training,hybrid-fixed-h1,20260909,False,13,13,0,,12,77.37392503023148,False,,,,,,-0.9945054945054945,-0.998625428903524,-1.0,True,False
decision--hybrid-fixed-h1--seed20260909--issue-77-n1-014-a01,issue-77-n1-014-a01,issue-77-n1-014,type010105,calibration,hybrid-fixed-h1,20260909,False,13,13,1,4,12,59.67313373088837,False,False,False,0.07692307692307693,0.23076923076923073,0.3333333333333333,-0.9945054945054945,-0.998625428903524,-1.0,False,
decision--hybrid-fixed-h1--seed20260909--issue-77-n1-014-a10,issue-77-n1-014-a10,issue-77-n1-014,type010105,calibration,hybrid-fixed-h1,20260909,False,13,13,1,4,12,59.67313373088837,False,False,False,0.07692307692307693,0.23076923076923073,0.3333333333333333,-0.9945054945054945,-0.998625428903524,-1.0,False,
decision--hybrid-fixed-h1--seed20260909--issue-77-n1-015-a06,issue-77-n1-015-a06,issue-77-n1-015,type010105,training,hybrid-fixed-h1,20260909,False,13,13,0,,12,70.48786073923111,False,,,,,,-0.9945054945054945,-0.998625428903524,-1.0,True,False
decision--hybrid-fixed-h1--seed20260909--issue-77-n1-016-a03,issue-77-n1-016-a03,issue-77-n1-016,type010105,calibration,hybrid-fixed-h1,20260909,False,13,13,1,3,12,48.42067313194275,False,False,False,0.07692307692307693,0.23076923076923073,0.25,-0.9945054945054945,-0.998625428903524,-1.0,True,False
decision--hybrid-fixed-h1--seed20260909--issue-77-n1-016-a12,issue-77-n1-016-a12,issue-77-n1-016,type010105,calibration,hybrid-fixed-h1,20260909,False,13,13,1,3,12,48.42067313194275,False,False,False,0.07692307692307693,0.23076923076923073,0.25,-0.9945054945054945,-0.998625428903524,-1.0,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-001-a00,issue-77-n1-001-a00,issue-77-n1-001,type010103,training,hybrid-fixed-h1,20260910,False,12,12,1,6,9,60.89939874410629,False,False,False,0.08333333333333333,0.25,0.6363636363636364,-0.8461538461538463,-0.8511396590310907,-0.8531468531468532,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-001-a07,issue-77-n1-001-a07,issue-77-n1-001,type010103,training,hybrid-fixed-h1,20260910,False,12,12,1,6,9,60.89939874410629,False,False,False,0.08333333333333333,0.25,0.6363636363636364,-0.8461538461538463,-0.8511396590310907,-0.8531468531468532,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-003-a00,issue-77-n1-003-a00,issue-77-n1-003,type010103,training,hybrid-fixed-h1,20260910,False,9,9,0,,9,53.70578098297119,False,,,,,,-0.9166666666666666,-0.9288784237188525,-0.9333333333333332,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-003-a10,issue-77-n1-003-a10,issue-77-n1-003,type010103,training,hybrid-fixed-h1,20260910,False,9,9,0,,9,53.70578098297119,False,,,,,,-0.9166666666666666,-0.9288784237188525,-0.9333333333333332,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-004-a07,issue-77-n1-004-a07,issue-77-n1-004,type010103,training,hybrid-fixed-h1,20260910,False,9,9,0,,11,94.69471853971481,False,,,,,,-0.9500000000000001,-0.9500000000000001,-0.9500000000000001,False,
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-005-a07,issue-77-n1-005-a07,issue-77-n1-005,type010103,training,hybrid-fixed-h1,20260910,True,0,3,1,7,,,,,,,,,,,,False,
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-006-a05,issue-77-n1-006-a05,issue-77-n1-006,type010103,training,hybrid-fixed-h1,20260910,False,13,13,1,5,8,88.73744076490402,False,False,False,0.07692307692307693,0.23076923076923073,0.5833333333333334,-0.6318681318681317,-0.6354889093022426,-0.6373626373626374,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-006-a11,issue-77-n1-006-a11,issue-77-n1-006,type010103,training,hybrid-fixed-h1,20260910,False,13,13,1,5,8,88.73744076490402,False,False,False,0.07692307692307693,0.23076923076923073,0.5833333333333334,-0.6318681318681317,-0.6354889093022426,-0.6373626373626374,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-007-a05,issue-77-n1-007-a05,issue-77-n1-007,type010103,calibration,hybrid-fixed-h1,20260910,False,13,13,0,,12,68.90704041719437,False,,,,,,-0.9945054945054945,-0.998625428903524,-1.0,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-007-a12,issue-77-n1-007-a12,issue-77-n1-007,type010103,calibration,hybrid-fixed-h1,20260910,False,13,13,0,,12,68.90704041719437,False,,,,,,-0.9945054945054945,-0.998625428903524,-1.0,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-008-a05,issue-77-n1-008-a05,issue-77-n1-008,type010103,calibration,hybrid-fixed-h1,20260910,False,13,13,0,,7,81.91779720783234,False,,,,,,-0.3186813186813187,-0.3218710060102268,-0.32417582417582413,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-008-a12,issue-77-n1-008-a12,issue-77-n1-008,type010103,calibration,hybrid-fixed-h1,20260910,False,13,13,0,,7,81.91779720783234,False,,,,,,-0.3186813186813187,-0.3218710060102268,-0.32417582417582413,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-009-a00,issue-77-n1-009-a00,issue-77-n1-009,type010105,training,hybrid-fixed-h1,20260910,False,13,13,0,,7,63.68144619464874,False,,,,,,-0.24175824175824176,-0.24759308154632828,-0.25274725274725274,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-009-a09,issue-77-n1-009-a09,issue-77-n1-009,type010105,training,hybrid-fixed-h1,20260910,False,13,13,0,,7,63.68144619464874,False,,,,,,-0.24175824175824176,-0.24759308154632828,-0.25274725274725274,False,
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-010-a06,issue-77-n1-010-a06,issue-77-n1-010,type010105,training,hybrid-fixed-h1,20260910,False,13,13,1,2,7,86.11637675762177,False,False,False,0.07692307692307693,0.23076923076923073,0.25,-0.3186813186813187,-0.3218710060102268,-0.32417582417582413,False,
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-011-a02,issue-77-n1-011-a02,issue-77-n1-011,type010105,training,hybrid-fixed-h1,20260910,False,13,13,1,4,10,61.28869378566742,False,False,False,0.07692307692307693,0.23076923076923073,0.3333333333333333,-0.9230769230769231,-0.9270985386790292,-0.9285714285714285,False,
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-011-a11,issue-77-n1-011-a11,issue-77-n1-011,type010105,training,hybrid-fixed-h1,20260910,False,13,13,1,4,10,61.28869378566742,False,False,False,0.07692307692307693,0.23076923076923073,0.3333333333333333,-0.9230769230769231,-0.9270985386790292,-0.9285714285714285,False,
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-012-a08,issue-77-n1-012-a08,issue-77-n1-012,type010105,training,hybrid-fixed-h1,20260910,False,13,13,1,4,7,69.61770218610764,False,False,False,0.07692307692307693,0.23076923076923073,0.5833333333333334,-0.3736263736263736,-0.37689169079829965,-0.37912087912087916,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-013-a04,issue-77-n1-013-a04,issue-77-n1-013,type010105,training,hybrid-fixed-h1,20260910,False,13,13,0,,8,72.15769451856613,False,,,,,,-0.6318681318681317,-0.6354889093022426,-0.6373626373626374,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-014-a01,issue-77-n1-014-a01,issue-77-n1-014,type010105,calibration,hybrid-fixed-h1,20260910,False,13,13,1,4,10,56.41741555929184,False,False,False,0.07692307692307693,0.23076923076923073,0.3333333333333333,-0.9230769230769231,-0.9270985386790292,-0.9285714285714285,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-014-a10,issue-77-n1-014-a10,issue-77-n1-014,type010105,calibration,hybrid-fixed-h1,20260910,False,13,13,1,4,10,56.41741555929184,False,False,False,0.07692307692307693,0.23076923076923073,0.3333333333333333,-0.9230769230769231,-0.9270985386790292,-0.9285714285714285,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-015-a06,issue-77-n1-015-a06,issue-77-n1-015,type010105,training,hybrid-fixed-h1,20260910,False,13,13,0,,9,60.49660778045654,False,,,,,,-0.8901098901098902,-0.8940861278061853,-0.8956043956043955,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-016-a03,issue-77-n1-016-a03,issue-77-n1-016,type010105,calibration,hybrid-fixed-h1,20260910,False,13,13,1,3,10,46.83214098215103,False,False,False,0.07692307692307693,0.23076923076923073,0.25,-0.9230769230769231,-0.9270985386790292,-0.9285714285714285,True,False
decision--hybrid-fixed-h1--seed20260910--issue-77-n1-016-a12,issue-77-n1-016-a12,issue-77-n1-016,type010105,calibration,hybrid-fixed-h1,20260910,False,13,13,1,3,10,46.83214098215103,False,False,False,0.07692307692307693,0.23076923076923073,0.25,-0.9230769230769231,-0.9270985386790292,-0.9285714285714285,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-001-a00,issue-77-n1-001-a00,issue-77-n1-001,type010103,training,no-model-ordinal-prior,20260908,False,0,12,1,6,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-001-a07,issue-77-n1-001-a07,issue-77-n1-001,type010103,training,no-model-ordinal-prior,20260908,False,0,12,1,6,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-003-a00,issue-77-n1-003-a00,issue-77-n1-003,type010103,training,no-model-ordinal-prior,20260908,False,0,9,0,,7,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-003-a10,issue-77-n1-003-a10,issue-77-n1-003,type010103,training,no-model-ordinal-prior,20260908,False,0,9,0,,7,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-004-a07,issue-77-n1-004-a07,issue-77-n1-004,type010103,training,no-model-ordinal-prior,20260908,False,0,9,0,,8,,False,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-005-a07,issue-77-n1-005-a07,issue-77-n1-005,type010103,training,no-model-ordinal-prior,20260908,True,0,3,1,7,,,,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-006-a05,issue-77-n1-006-a05,issue-77-n1-006,type010103,training,no-model-ordinal-prior,20260908,False,0,13,1,5,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-006-a11,issue-77-n1-006-a11,issue-77-n1-006,type010103,training,no-model-ordinal-prior,20260908,False,0,13,1,5,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-007-a05,issue-77-n1-007-a05,issue-77-n1-007,type010103,calibration,no-model-ordinal-prior,20260908,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-007-a12,issue-77-n1-007-a12,issue-77-n1-007,type010103,calibration,no-model-ordinal-prior,20260908,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-008-a05,issue-77-n1-008-a05,issue-77-n1-008,type010103,calibration,no-model-ordinal-prior,20260908,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-008-a12,issue-77-n1-008-a12,issue-77-n1-008,type010103,calibration,no-model-ordinal-prior,20260908,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-009-a00,issue-77-n1-009-a00,issue-77-n1-009,type010105,training,no-model-ordinal-prior,20260908,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-009-a09,issue-77-n1-009-a09,issue-77-n1-009,type010105,training,no-model-ordinal-prior,20260908,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-010-a06,issue-77-n1-010-a06,issue-77-n1-010,type010105,training,no-model-ordinal-prior,20260908,False,0,13,1,2,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-011-a02,issue-77-n1-011-a02,issue-77-n1-011,type010105,training,no-model-ordinal-prior,20260908,False,0,13,1,4,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-011-a11,issue-77-n1-011-a11,issue-77-n1-011,type010105,training,no-model-ordinal-prior,20260908,False,0,13,1,4,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-012-a08,issue-77-n1-012-a08,issue-77-n1-012,type010105,training,no-model-ordinal-prior,20260908,False,0,13,1,4,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-013-a04,issue-77-n1-013-a04,issue-77-n1-013,type010105,training,no-model-ordinal-prior,20260908,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-014-a01,issue-77-n1-014-a01,issue-77-n1-014,type010105,calibration,no-model-ordinal-prior,20260908,False,0,13,1,4,8,,False,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-014-a10,issue-77-n1-014-a10,issue-77-n1-014,type010105,calibration,no-model-ordinal-prior,20260908,False,0,13,1,4,8,,False,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-015-a06,issue-77-n1-015-a06,issue-77-n1-015,type010105,training,no-model-ordinal-prior,20260908,False,0,13,0,,8,,False,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-016-a03,issue-77-n1-016-a03,issue-77-n1-016,type010105,calibration,no-model-ordinal-prior,20260908,False,0,13,1,3,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260908--issue-77-n1-016-a12,issue-77-n1-016-a12,issue-77-n1-016,type010105,calibration,no-model-ordinal-prior,20260908,False,0,13,1,3,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-001-a00,issue-77-n1-001-a00,issue-77-n1-001,type010103,training,no-model-ordinal-prior,20260909,False,0,12,1,6,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-001-a07,issue-77-n1-001-a07,issue-77-n1-001,type010103,training,no-model-ordinal-prior,20260909,False,0,12,1,6,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-003-a00,issue-77-n1-003-a00,issue-77-n1-003,type010103,training,no-model-ordinal-prior,20260909,False,0,9,0,,7,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-003-a10,issue-77-n1-003-a10,issue-77-n1-003,type010103,training,no-model-ordinal-prior,20260909,False,0,9,0,,7,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-004-a07,issue-77-n1-004-a07,issue-77-n1-004,type010103,training,no-model-ordinal-prior,20260909,False,0,9,0,,8,,False,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-005-a07,issue-77-n1-005-a07,issue-77-n1-005,type010103,training,no-model-ordinal-prior,20260909,True,0,3,1,7,,,,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-006-a05,issue-77-n1-006-a05,issue-77-n1-006,type010103,training,no-model-ordinal-prior,20260909,False,0,13,1,5,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-006-a11,issue-77-n1-006-a11,issue-77-n1-006,type010103,training,no-model-ordinal-prior,20260909,False,0,13,1,5,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-007-a05,issue-77-n1-007-a05,issue-77-n1-007,type010103,calibration,no-model-ordinal-prior,20260909,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-007-a12,issue-77-n1-007-a12,issue-77-n1-007,type010103,calibration,no-model-ordinal-prior,20260909,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-008-a05,issue-77-n1-008-a05,issue-77-n1-008,type010103,calibration,no-model-ordinal-prior,20260909,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-008-a12,issue-77-n1-008-a12,issue-77-n1-008,type010103,calibration,no-model-ordinal-prior,20260909,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-009-a00,issue-77-n1-009-a00,issue-77-n1-009,type010105,training,no-model-ordinal-prior,20260909,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-009-a09,issue-77-n1-009-a09,issue-77-n1-009,type010105,training,no-model-ordinal-prior,20260909,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-010-a06,issue-77-n1-010-a06,issue-77-n1-010,type010105,training,no-model-ordinal-prior,20260909,False,0,13,1,2,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-011-a02,issue-77-n1-011-a02,issue-77-n1-011,type010105,training,no-model-ordinal-prior,20260909,False,0,13,1,4,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-011-a11,issue-77-n1-011-a11,issue-77-n1-011,type010105,training,no-model-ordinal-prior,20260909,False,0,13,1,4,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-012-a08,issue-77-n1-012-a08,issue-77-n1-012,type010105,training,no-model-ordinal-prior,20260909,False,0,13,1,4,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-013-a04,issue-77-n1-013-a04,issue-77-n1-013,type010105,training,no-model-ordinal-prior,20260909,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-014-a01,issue-77-n1-014-a01,issue-77-n1-014,type010105,calibration,no-model-ordinal-prior,20260909,False,0,13,1,4,8,,False,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-014-a10,issue-77-n1-014-a10,issue-77-n1-014,type010105,calibration,no-model-ordinal-prior,20260909,False,0,13,1,4,8,,False,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-015-a06,issue-77-n1-015-a06,issue-77-n1-015,type010105,training,no-model-ordinal-prior,20260909,False,0,13,0,,8,,False,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-016-a03,issue-77-n1-016-a03,issue-77-n1-016,type010105,calibration,no-model-ordinal-prior,20260909,False,0,13,1,3,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260909--issue-77-n1-016-a12,issue-77-n1-016-a12,issue-77-n1-016,type010105,calibration,no-model-ordinal-prior,20260909,False,0,13,1,3,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-001-a00,issue-77-n1-001-a00,issue-77-n1-001,type010103,training,no-model-ordinal-prior,20260910,False,0,12,1,6,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-001-a07,issue-77-n1-001-a07,issue-77-n1-001,type010103,training,no-model-ordinal-prior,20260910,False,0,12,1,6,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-003-a00,issue-77-n1-003-a00,issue-77-n1-003,type010103,training,no-model-ordinal-prior,20260910,False,0,9,0,,7,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-003-a10,issue-77-n1-003-a10,issue-77-n1-003,type010103,training,no-model-ordinal-prior,20260910,False,0,9,0,,7,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-004-a07,issue-77-n1-004-a07,issue-77-n1-004,type010103,training,no-model-ordinal-prior,20260910,False,0,9,0,,8,,False,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-005-a07,issue-77-n1-005-a07,issue-77-n1-005,type010103,training,no-model-ordinal-prior,20260910,True,0,3,1,7,,,,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-006-a05,issue-77-n1-006-a05,issue-77-n1-006,type010103,training,no-model-ordinal-prior,20260910,False,0,13,1,5,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-006-a11,issue-77-n1-006-a11,issue-77-n1-006,type010103,training,no-model-ordinal-prior,20260910,False,0,13,1,5,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-007-a05,issue-77-n1-007-a05,issue-77-n1-007,type010103,calibration,no-model-ordinal-prior,20260910,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-007-a12,issue-77-n1-007-a12,issue-77-n1-007,type010103,calibration,no-model-ordinal-prior,20260910,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-008-a05,issue-77-n1-008-a05,issue-77-n1-008,type010103,calibration,no-model-ordinal-prior,20260910,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-008-a12,issue-77-n1-008-a12,issue-77-n1-008,type010103,calibration,no-model-ordinal-prior,20260910,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-009-a00,issue-77-n1-009-a00,issue-77-n1-009,type010105,training,no-model-ordinal-prior,20260910,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-009-a09,issue-77-n1-009-a09,issue-77-n1-009,type010105,training,no-model-ordinal-prior,20260910,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-010-a06,issue-77-n1-010-a06,issue-77-n1-010,type010105,training,no-model-ordinal-prior,20260910,False,0,13,1,2,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-011-a02,issue-77-n1-011-a02,issue-77-n1-011,type010105,training,no-model-ordinal-prior,20260910,False,0,13,1,4,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-011-a11,issue-77-n1-011-a11,issue-77-n1-011,type010105,training,no-model-ordinal-prior,20260910,False,0,13,1,4,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-012-a08,issue-77-n1-012-a08,issue-77-n1-012,type010105,training,no-model-ordinal-prior,20260910,False,0,13,1,4,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-013-a04,issue-77-n1-013-a04,issue-77-n1-013,type010105,training,no-model-ordinal-prior,20260910,False,0,13,0,,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-014-a01,issue-77-n1-014-a01,issue-77-n1-014,type010105,calibration,no-model-ordinal-prior,20260910,False,0,13,1,4,8,,False,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-014-a10,issue-77-n1-014-a10,issue-77-n1-014,type010105,calibration,no-model-ordinal-prior,20260910,False,0,13,1,4,8,,False,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-015-a06,issue-77-n1-015-a06,issue-77-n1-015,type010105,training,no-model-ordinal-prior,20260910,False,0,13,0,,8,,False,,,,,,,,,False,
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-016-a03,issue-77-n1-016-a03,issue-77-n1-016,type010105,calibration,no-model-ordinal-prior,20260910,False,0,13,1,3,8,,False,,,,,,,,,True,False
decision--no-model-ordinal-prior--seed20260910--issue-77-n1-016-a12,issue-77-n1-016-a12,issue-77-n1-016,type010105,calibration,no-model-ordinal-prior,20260910,False,0,13,1,3,8,,False,,,,,,,,,True,False
